CI.RMR.EH,34.21283,-116.576302,1663.0,225775000.0,225775000.0,225775000.0,2000-10-03,2599-12-31
CI.RSB.HN,33.9731,-117.3272,297.0,428266.29999999993,428602.2,428644.2,2011-01-26,2599-12-31
CI.SAL.EH,33.2801,-115.98585,14.0,41922467.43728223,41922467.43728223,41922467.43728223,2020-10-26,2599-12-31
CI.SAN.EH,33.70432,-117.88578,11.0,71303323.91241129,71303323.91241129,71303323.91241129,1995-08-16,2599-12-31
CI.SDD.HH,33.55259,-117.66171,120.0,630701000.0,630701000.0,626519000.0,1999-04-20,2599-12-31
CI.SIO5.HH,32.84071,-117.24969,218.41,629601462.9,629601462.9,629601462.9,2026-03-18,2599-12-31
CI.TPM.EH,34.362659,-116.082008,1049.0,8708470.0,8708470.0,8708470.0,2001-01-01,2599-12-31
CI.VCP.HH,33.23934,-117.02125,426.9,314800731.4413684,314800731.4413684,314800731.4413684,2026-05-21,2599-12-31
CI.VDJ.HH,34.18986,-114.57145,284.0,314800731.4,314800731.4,314800731.4,2023-08-30,2599-12-31
CI.WI2.EH,33.276138,-115.581543,-97.0,28423400.0,28423400.0,28423400.0,1992-09-21,2599-12-31
CI.YUC.EH,34.19675,-116.40576,1077.0,41943131.71318311,41943131.71318311,41943131.71318311,2013-04-17,2599-12-31
EN.ELM.EH,33.1772,-115.6134,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.ENG.EH,33.1477,-115.5438,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.HAT.EH,33.1705,-115.5883,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.LIN.EH,33.1473,-115.6387,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.OBS.EH,33.1752,-115.6379,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.RED.EH,33.1996,-115.6088,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.SIM.EH,33.1913,-115.545,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
EN.YOU.EH,33.133,-115.606,-64.0,1.0,1.0,1.0,2007-12-01,2599-12-31
NP.5036.EH,34.1926,-117.42744,618.0,1.0,1.0,1.0,2016-01-14,2025-05-13
NP.5062.EH,33.17747,-115.61564,-64.0,1.0,1.0,1.0,2014-03-26,2599-12-31
NP.5241.EH,33.51237,-116.80035,1043.0,1.0,1.0,1.0,2017-01-10,2599-12-31
NP.5271.EH,33.35262,-115.73325,-96.0,1.0,1.0,1.0,2014-03-27,2599-12-31
NP.5337.EH,34.14003,-117.29392,364.0,1.0,1.0,1.0,2016-01-15,2599-12-31
NP.5375.EH,33.15569,-116.1679,117.0,1.0,1.0,1.0,2017-01-13,2025-02-10
NP.5409.EH,34.23396,-117.48244,840.0,1.0,1.0,1.0,2016-01-14,2599-12-31
NP.5442.EH,34.04905,-116.94032,1533.0,1.0,1.0,1.0,2013-03-21,2025-03-27
NP.5444.EH,33.63461,-116.09534,-10.0,1.0,1.0,1.0,2014-03-24,2599-12-31
NP.5491.EH,32.82288,-116.52931,1129.0,1.0,1.0,1.0,2018-03-07,2599-12-31
NP.5494.EH,32.95861,-116.57937,1486.0,1.0,1.0,1.0,2017-01-11,2599-12-31
PB.B081.EH,33.71117,-116.71417,1467.0,1.0,1.0,1.0,2006-06-15,2599-12-31
PB.B082.EH,33.59818,-116.59601,1374.0,1.0,1.0,1.0,2006-06-10,2599-12-31
PB.B084.EH,33.61157,-116.45637,1271.0,1.0,1.0,1.0,2006-06-18,2599-12-31
PB.B086.EH,33.5575,-116.531,1392.0,1.0,1.0,1.0,2006-06-17,2599-12-31
PB.B087.EH,33.4955,-116.60267,1139.0,1.0,1.0,1.0,2006-06-17,2599-12-31
PB.B093.EH,33.59369,-116.7641,1229.0,1.0,1.0,1.0,2007-09-21,2599-12-31
WR.PEC.EH,33.89196,-117.16135,603.0,1.0,1.0,1.0,2009-08-01,2599-12-31
ZY.MGD.EH,33.18884,-116.76064,1300.0,1.0,1.0,1.0,2010-06-23,2599-12-31
